,Id,Date,Time,Code,Value,Unit,ImageDate,BAND_1,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8a,BAND_9,BAND_11,BAND_12,geometry
134,MEX01597,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,84.0,156.0,360.0,152.0,233.0,70.0,76.0,51.0,47.0,10.0,88.0,82.0,POINT (-97.98348 20.19739)
135,MEX01597,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,101.0,153.0,348.0,130.0,218.0,21.0,26.0,8.0,3.0,71.0,73.0,79.0,POINT (-97.98348 20.19739)
136,MEX01594,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,148.0,239.0,463.0,259.0,321.0,139.0,129.0,107.0,108.0,98.0,127.0,83.0,POINT (-98.02922 20.20803)
137,MEX01594,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,171.0,271.0,477.0,271.0,369.0,166.0,164.0,147.0,129.0,211.0,204.0,143.0,POINT (-98.02922 20.20803)
138,MEX01596,2019-02-05,12:00,TURB,6.0,NTU,2019-02-06,127.0,184.0,388.0,176.0,268.0,105.0,104.0,76.0,79.0,3.0,91.0,75.0,POINT (-97.991 20.20135)
139,MEX01596,2019-02-05,12:00,TURB,6.0,NTU,2019-02-06,146.0,189.0,375.0,153.0,251.0,70.0,53.0,35.0,38.0,31.0,82.0,78.0,POINT (-97.991 20.20135)
140,MEX01599,2019-02-05,12:00,TURB,3.0,NTU,2019-02-06,150.0,193.0,356.0,277.0,581.0,1377.0,1664.0,1689.0,1766.0,1783.0,965.0,502.0,POINT (-97.99293 20.17118)
141,MEX01599,2019-02-05,12:00,TURB,3.0,NTU,2019-02-06,174.0,195.0,365.0,276.0,670.0,1899.0,2305.0,2378.0,2518.0,2016.0,1210.0,603.0,POINT (-97.99293 20.17118)
142,MEX01598,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,109.0,179.0,425.0,190.0,300.0,148.0,138.0,105.0,103.0,73.0,165.0,121.0,POINT (-97.98532 20.19400000000001)
143,MEX01598,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,129.0,199.0,440.0,178.0,267.0,78.0,85.0,53.0,65.0,174.0,138.0,106.0,POINT (-97.98532 20.19400000000001)
144,MEX01595,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,174.0,289.0,588.0,278.0,502.0,384.0,365.0,313.0,305.0,479.0,228.0,138.0,POINT (-98.00201 20.21638)
145,MEX01595,2019-02-05,12:00,TURB,8.0,NTU,2019-02-06,196.0,336.0,644.0,310.0,649.0,570.0,536.0,495.0,509.0,818.0,346.0,217.0,POINT (-98.00201 20.21638)
146,MEX00160,2019-02-06,12:00,TURB,23.0,NTU,2019-02-04,834.0,476.0,896.0,635.0,929.0,531.0,588.0,480.0,598.0,1788.0,543.0,462.0,POINT (-90.27154 18.49958)
147,MEX03501,2019-02-06,12:00,TURB,2.0,NTU,2019-02-07,240.0,214.0,560.0,437.0,1088.0,2182.0,2396.0,2677.0,2609.0,2496.0,1426.0,787.0,POINT (-114.894444 32.039167)
148,MEX03502,2019-02-06,12:00,TURB,3.0,NTU,2019-02-07,141.0,214.0,443.0,385.0,467.0,392.0,438.0,480.0,526.0,772.0,821.0,556.0,POINT (-114.897222 32.035556)
149,MEX00161,2019-02-06,12:00,TURB,100.0,NTU,2019-02-04,332.0,720.0,1119.0,1019.0,1850.0,2310.0,2508.0,2501.0,2567.0,837.0,1995.0,1414.0,POINT (-90.21145 18.47998)
150,MEX00019,2019-02-06,12:00,TURB,3.0,NTU,2019-02-04,145.0,136.0,144.0,141.0,220.0,230.0,249.0,230.0,291.0,522.0,554.0,467.0,POINT (-102.37846 22.1358)
151,MEX00019,2019-02-06,12:00,TURB,3.0,NTU,2019-02-07,56.0,82.0,111.0,130.0,315.0,275.0,299.0,241.0,269.0,467.0,436.0,378.0,POINT (-102.37846 22.1358)
152,MEX00158,2019-02-06,12:00,TURB,15.0,NTU,2019-02-04,299.0,274.0,577.0,400.0,446.0,201.0,212.0,187.0,190.0,639.0,161.0,126.0,POINT (-90.29456 18.64079)
153,MEX00158,2019-02-06,12:00,TURB,15.0,NTU,2019-02-07,226.0,266.0,608.0,474.0,548.0,320.0,314.0,266.0,298.0,637.0,236.0,195.0,POINT (-90.29456 18.64079)
154,MEX03503,2019-02-06,12:00,TURB,2.0,NTU,2019-02-07,88.0,176.0,509.0,476.0,540.0,345.0,393.0,467.0,481.0,761.0,892.0,587.0,POINT (-114.90349 32.037378)
155,MEX00069,2019-02-06,12:00,TURB,6.0,NTU,2019-02-04,200.0,503.0,763.0,934.0,1141.0,1221.0,1356.0,1400.0,1497.0,1196.0,1898.0,1630.0,POINT (-102.33911 22.2473)
156,MEX00069,2019-02-06,12:00,TURB,6.0,NTU,2019-02-07,231.0,529.0,748.0,896.0,1062.0,1155.0,1238.0,1347.0,1336.0,1104.0,1686.0,1448.0,POINT (-102.33911 22.2473)
157,MEX01039,2019-02-06,12:00,TURB,1.0,NTU,2019-02-04,404.0,218.0,339.0,248.0,306.0,419.0,492.0,520.0,512.0,942.0,454.0,313.0,POINT (-102.180018 18.048371)
158,MEX01039,2019-02-06,12:00,TURB,1.0,NTU,2019-02-04,417.0,221.0,338.0,245.0,310.0,419.0,485.0,512.0,505.0,1119.0,455.0,320.0,POINT (-102.180018 18.048371)
159,MEX01663,2019-02-06,12:00,TURB,7.0,NTU,2019-02-06,308.0,712.0,877.0,1024.0,1211.0,1338.0,1320.0,1313.0,1378.0,801.0,1545.0,1314.0,POINT (-98.10851 18.91253)
160,MEX01663,2019-02-06,12:00,TURB,7.0,NTU,2019-02-06,303.0,521.0,659.0,756.0,914.0,1032.0,1092.0,1041.0,1099.0,552.0,1226.0,1027.0,POINT (-98.10851 18.91253)
161,MEX00047,2019-02-06,12:00,TURB,6.0,NTU,2019-02-04,66.0,120.0,295.0,159.0,92.0,1.0,1.0,1.0,1.0,298.0,59.0,100.0,POINT (-101.86181 21.99751)
162,MEX00047,2019-02-06,12:00,TURB,6.0,NTU,2019-02-04,307.0,258.0,403.0,277.0,259.0,148.0,170.0,120.0,119.0,887.0,281.0,281.0,POINT (-101.86181 21.99751)
163,MEX00043,2019-02-06,12:00,TURB,0.0,NTU,2019-02-04,707.0,812.0,1140.0,1338.0,1723.0,3180.0,3670.0,3774.0,3752.0,3419.0,2463.0,1955.0,POINT (-102.34201 22.143375)
164,MEX00043,2019-02-06,12:00,TURB,0.0,NTU,2019-02-07,633.0,704.0,980.0,1133.0,1439.0,2737.0,3215.0,3341.0,3312.0,3008.0,2073.0,1627.0,POINT (-102.34201 22.143375)
165,MEX01235,2019-02-06,12:00,TURB,3.0,NTU,2019-02-04,54.0,167.0,281.0,124.0,67.0,1.0,2.0,1.0,1.0,,34.0,34.0,POINT (-102.18127 18.04874)
166,MEX01235,2019-02-06,12:00,TURB,3.0,NTU,2019-02-04,61.0,169.0,280.0,120.0,65.0,1.0,1.0,1.0,1.0,1.0,32.0,34.0,POINT (-102.18127 18.04874)
167,MEX01305,2019-02-06,12:00,TURB,0.0,NTU,2019-02-07,351.0,449.0,673.0,558.0,1015.0,2165.0,2578.0,2699.0,2742.0,2560.0,1568.0,925.0,POINT (-103.70335 18.65686)
168,MEX01304,2019-02-06,12:00,TURB,0.0,NTU,2019-02-07,224.0,290.0,474.0,276.0,704.0,1472.0,1689.0,1630.0,1688.0,1941.0,682.0,326.0,POINT (-103.702 18.65839)
169,MEX01303,2019-02-06,12:00,TURB,1.0,NTU,2019-02-07,233.0,272.0,395.0,228.0,455.0,779.0,849.0,805.0,796.0,1354.0,379.0,211.0,POINT (-103.7019 18.65992)
170,MEX00025,2019-02-06,12:00,TURB,25.0,NTU,2019-02-07,363.0,613.0,857.0,998.0,1009.0,846.0,932.0,961.0,975.0,1474.0,1555.0,1496.0,POINT (-102.4653 22.18899)
171,MEX00018,2019-02-06,12:00,TURB,1.0,NTU,2019-02-04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,61.0,81.0,POINT (-102.35794 22.12123)
172,MEX00018,2019-02-06,12:00,TURB,1.0,NTU,2019-02-07,1.0,47.0,59.0,49.0,97.0,42.0,59.0,37.0,38.0,38.0,80.0,87.0,POINT (-102.35794 22.12123)
173,MEX01240,2019-02-06,12:00,TURB,6.0,NTU,2019-02-04,38.0,138.0,220.0,85.0,42.0,1.0,1.0,1.0,1.0,1.0,5.0,14.0,POINT (-102.181531 18.054795)
174,MEX01240,2019-02-06,12:00,TURB,6.0,NTU,2019-02-04,46.0,141.0,220.0,82.0,40.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,POINT (-102.181531 18.054795)
175,MEX01660,2019-02-06,12:00,TURB,8.0,NTU,2019-02-06,116.0,121.0,158.0,123.0,186.0,133.0,134.0,109.0,96.0,105.0,76.0,67.0,POINT (-98.16672 18.90425)
176,MEX01660,2019-02-06,12:00,TURB,8.0,NTU,2019-02-06,168.0,135.0,178.0,140.0,195.0,153.0,156.0,126.0,118.0,75.0,76.0,69.0,POINT (-98.16672 18.90425)
177,MEX01658,2019-02-06,12:00,TURB,5.0,NTU,2019-02-06,180.0,215.0,412.0,304.0,739.0,2101.0,2577.0,2743.0,2930.0,2926.0,1251.0,627.0,POINT (-98.18208 18.91068)
178,MEX01658,2019-02-06,12:00,TURB,5.0,NTU,2019-02-06,183.0,217.0,416.0,312.0,760.0,2106.0,2583.0,2763.0,2949.0,2925.0,1252.0,629.0,POINT (-98.18208 18.91068)
179,MEX00159,2019-02-06,12:00,TURB,15.0,NTU,2019-02-04,269.0,281.0,606.0,402.0,568.0,431.0,425.0,394.0,404.0,378.0,319.0,183.0,POINT (-90.27489 18.64156)
180,MEX00159,2019-02-06,12:00,TURB,15.0,NTU,2019-02-07,270.0,263.0,589.0,398.0,561.0,469.0,452.0,440.0,410.0,552.0,327.0,207.0,POINT (-90.27489 18.64156)
181,MEX01306,2019-02-06,12:00,TURB,0.0,NTU,2019-02-07,249.0,382.0,657.0,493.0,1059.0,2077.0,2457.0,2553.0,2695.0,2811.0,1475.0,781.0,POINT (-103.70012 18.65393)
182,MEX02064,2019-02-07,12:00,TURB,7.0,NTU,2019-02-06,138.0,232.0,429.0,250.0,309.0,116.0,113.0,79.0,62.0,26.0,59.0,46.0,POINT (-98.18408333333331 19.5479722222222)
183,MEX02068,2019-02-07,12:00,TURB,12.0,NTU,2019-02-06,130.0,210.0,413.0,259.0,392.0,174.0,172.0,135.0,109.0,46.0,46.0,40.0,POINT (-98.1704722222222 19.5600277777778)
184,MEX02067,2019-02-07,12:00,TURB,8.0,NTU,2019-02-06,152.0,219.0,415.0,261.0,305.0,124.0,143.0,115.0,87.0,174.0,158.0,109.0,POINT (-98.20063888888893 19.5564166666667)
185,MEX03452,2019-02-07,12:00,TURB,3.0,NTU,2019-02-07,101.0,55.0,220.0,173.0,284.0,471.0,507.0,534.0,621.0,1482.0,646.0,507.0,POINT (-114.770332 32.677025)
186,MEX03452,2019-02-07,12:00,TURB,3.0,NTU,2019-02-07,33.0,36.0,158.0,126.0,314.0,593.0,475.0,491.0,592.0,1339.0,632.0,496.0,POINT (-114.770332 32.677025)
187,MEX02065,2019-02-07,12:00,TURB,8.0,NTU,2019-02-06,88.0,181.0,312.0,372.0,496.0,664.0,793.0,881.0,928.0,800.0,878.0,564.0,POINT (-98.16830555555559 19.5522777777778)
188,MEX02063,2019-02-07,12:00,TURB,9.0,NTU,2019-02-06,169.0,258.0,427.0,264.0,325.0,136.0,130.0,97.0,79.0,50.0,36.0,31.0,POINT (-98.18633333333329 19.5617222222222)
189,MEX02062,2019-02-07,12:00,TURB,10.0,NTU,2019-02-06,184.0,268.0,432.0,277.0,340.0,153.0,139.0,110.0,82.0,46.0,43.0,41.0,POINT (-98.1865833333333 19.5706666666667)
190,MEX02066,2019-02-07,12:00,TURB,10.0,NTU,2019-02-06,169.0,251.0,420.0,266.0,361.0,152.0,148.0,120.0,92.0,129.0,80.0,74.0,POINT (-98.19180555555559 19.57375)
191,MEX01648,2019-02-08,12:00,TURB,501.0,NTU,2019-02-06,130.0,205.0,425.0,299.0,782.0,887.0,887.0,759.0,655.0,328.0,115.0,101.0,POINT (-97.75920000000001 19.17248)
192,MEX03603,2019-02-08,12:00,TURB,8.0,NTU,2019-02-08,376.0,479.0,791.0,763.0,823.0,788.0,848.0,891.0,924.0,878.0,949.0,753.0,POINT (-108.06475 25.48339)
193,MEX03604,2019-02-08,12:00,TURB,6.0,NTU,2019-02-08,149.0,257.0,526.0,342.0,312.0,57.0,59.0,50.0,20.0,4.0,16.0,17.0,POINT (-108.05939 25.51762)
194,MEX03601,2019-02-08,12:00,TURB,38.0,NTU,2019-02-08,230.0,366.0,694.0,612.0,559.0,140.0,149.0,120.0,62.0,2.0,11.0,18.0,POINT (-108.04578 25.4992)
195,MEX03602,2019-02-08,12:00,TURB,8.0,NTU,2019-02-08,212.0,360.0,690.0,508.0,424.0,97.0,98.0,84.0,41.0,,11.0,19.0,POINT (-108.06044 25.5005)
196,MEX00037,2019-02-08,12:00,TURB,65.0,NTU,2019-02-07,113.0,212.0,371.0,282.0,390.0,148.0,143.0,98.0,58.0,48.0,71.0,57.0,POINT (-102.37299 21.81627000000001)
197,MEX00037,2019-02-08,12:00,TURB,65.0,NTU,2019-02-09,321.0,319.0,483.0,337.0,486.0,306.0,297.0,224.0,186.0,131.0,153.0,124.0,POINT (-102.37299 21.81627000000001)
198,MEX00032,2019-02-08,12:00,TURB,180.0,NTU,2019-02-07,551.0,494.0,899.0,571.0,961.0,1229.0,825.0,551.0,595.0,1247.0,242.0,223.0,POINT (-102.26814 21.90766)
199,MEX00032,2019-02-08,12:00,TURB,180.0,NTU,2019-02-09,800.0,533.0,924.0,658.0,1048.0,1114.0,722.0,527.0,569.0,1302.0,334.0,291.0,POINT (-102.26814 21.90766)
200,MEX01163,2019-02-08,12:00,TURB,0.0,NTU,2019-02-06,401.0,389.0,555.0,553.0,686.0,750.0,843.0,770.0,842.0,1778.0,1043.0,864.0,POINT (-98.282207 20.028077)
201,MEX00033,2019-02-08,12:00,TURB,10.0,NTU,2019-02-07,460.0,404.0,598.0,550.0,744.0,814.0,901.0,944.0,936.0,1413.0,905.0,704.0,POINT (-102.25658 21.86921)
202,MEX00033,2019-02-08,12:00,TURB,10.0,NTU,2019-02-09,621.0,478.0,709.0,659.0,867.0,952.0,1018.0,1001.0,1065.0,1577.0,987.0,759.0,POINT (-102.25658 21.86921)
203,MEX00863,2019-02-08,12:00,TURB,24.0,NTU,2019-02-09,238.0,366.0,740.0,520.0,820.0,384.0,382.0,290.0,201.0,25.0,94.0,91.0,POINT (-101.68037 21.17567)
204,MEX00863,2019-02-08,12:00,TURB,24.0,NTU,2019-02-09,287.0,397.0,773.0,553.0,843.0,415.0,410.0,323.0,238.0,84.0,122.0,98.0,POINT (-101.68037 21.17567)
205,MEX00862,2019-02-08,12:00,TURB,25.0,NTU,2019-02-09,350.0,368.0,732.0,532.0,804.0,358.0,358.0,308.0,211.0,204.0,167.0,150.0,POINT (-101.68842 21.1733)
206,MEX00862,2019-02-08,12:00,TURB,25.0,NTU,2019-02-09,500.0,452.0,773.0,644.0,959.0,650.0,654.0,515.0,529.0,716.0,535.0,437.0,POINT (-101.68842 21.1733)
207,MEX00038,2019-02-08,12:00,TURB,28.0,NTU,2019-02-07,350.0,554.0,951.0,529.0,1052.0,720.0,654.0,501.0,375.0,307.0,100.0,80.0,POINT (-102.37466 21.8007)
208,MEX00038,2019-02-08,12:00,TURB,28.0,NTU,2019-02-09,518.0,639.0,1081.0,639.0,1252.0,838.0,756.0,571.0,463.0,373.0,179.0,147.0,POINT (-102.37466 21.8007)
209,MEX00558,2019-02-09,12:00,TURB,14.0,NTU,2019-02-10,169.0,400.0,664.0,588.0,446.0,113.0,110.0,72.0,31.0,,41.0,64.0,POINT (-104.69426 23.87358)
210,MEX00559,2019-02-09,12:00,TURB,14.0,NTU,2019-02-10,298.0,491.0,751.0,706.0,611.0,303.0,316.0,244.0,280.0,219.0,380.0,346.0,POINT (-104.67751 23.87458)
211,MEX00880,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,172.0,296.0,478.0,640.0,881.0,1312.0,1463.0,1539.0,1632.0,1592.0,1772.0,1170.0,POINT (-101.22189 21.027915)
212,MEX00880,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,251.0,303.0,496.0,618.0,937.0,1412.0,1568.0,1640.0,1748.0,1678.0,1850.0,1199.0,POINT (-101.22189 21.027915)
213,MEX00614,2019-02-09,12:00,TURB,14.0,NTU,2019-02-10,202.0,426.0,691.0,615.0,466.0,143.0,135.0,95.0,64.0,2.0,41.0,67.0,POINT (-104.68114 23.86417)
214,MEX00878,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,242.0,59.0,158.0,112.0,129.0,258.0,116.0,115.0,169.0,775.0,419.0,320.0,POINT (-101.226107 21.024345)
215,MEX00878,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,248.0,116.0,221.0,175.0,223.0,212.0,250.0,226.0,266.0,934.0,562.0,394.0,POINT (-101.226107 21.024345)
216,MEX00617,2019-02-09,12:00,TURB,14.0,NTU,2019-02-10,243.0,452.0,741.0,673.0,531.0,169.0,177.0,114.0,84.0,45.0,80.0,93.0,POINT (-104.69621 23.82643)
217,MEX00879,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,116.0,60.0,186.0,106.0,99.0,73.0,90.0,76.0,103.0,742.0,342.0,244.0,POINT (-101.219454 21.025339)
218,MEX00879,2019-02-09,12:00,TURB,1.0,NTU,2019-02-09,173.0,133.0,282.0,232.0,274.0,250.0,268.0,229.0,284.0,886.0,539.0,408.0,POINT (-101.219454 21.025339)
219,MEX02467,2019-02-11,12:00,TURB,1.0,NTU,2019-02-12,147.0,196.0,217.0,111.0,106.0,66.0,75.0,60.0,65.0,19.0,40.0,54.0,POINT (-92.56103 16.11814)
220,MEX03108,2019-02-11,12:00,TURB,13.0,NTU,2019-02-09,59.0,131.0,360.0,182.0,395.0,176.0,170.0,129.0,114.0,15.0,112.0,110.0,POINT (-102.36891 20.51966)
221,MEX03109,2019-02-11,12:00,TURB,17.0,NTU,2019-02-09,56.0,103.0,351.0,140.0,454.0,240.0,222.0,165.0,102.0,1.0,69.0,79.0,POINT (-102.37051 20.52416)
222,MEX02465,2019-02-11,12:00,TURB,0.0,NTU,2019-02-12,98.0,162.0,189.0,79.0,72.0,36.0,43.0,29.0,27.0,7.0,26.0,23.0,POINT (-92.493022 16.060456)
223,MEX02466,2019-02-11,12:00,TURB,0.0,NTU,2019-02-12,153.0,197.0,220.0,103.0,102.0,64.0,70.0,53.0,50.0,11.0,27.0,24.0,POINT (-92.52356 16.10099)
224,MEX00881,2019-02-11,12:00,TURB,6.0,NTU,2019-02-09,183.0,231.0,443.0,369.0,588.0,834.0,918.0,974.0,1013.0,1118.0,936.0,552.0,POINT (-101.2514 21.04857)
225,MEX00881,2019-02-11,12:00,TURB,6.0,NTU,2019-02-09,232.0,339.0,612.0,373.0,342.0,265.0,280.0,240.0,273.0,501.0,318.0,195.0,POINT (-101.2514 21.04857)
226,MEX03020,2019-02-11,12:00,TURB,2.0,NTU,2019-02-09,370.0,258.0,326.0,300.0,342.0,290.0,304.0,290.0,284.0,599.0,447.0,391.0,POINT (-102.45805 21.1579)
227,MEX02433,2019-02-11,12:00,TURB,0.0,NTU,2019-02-12,134.0,166.0,205.0,95.0,76.0,48.0,57.0,42.0,38.0,,39.0,38.0,POINT (-92.59608 16.15315)
228,MEX00882,2019-02-11,12:00,TURB,5.0,NTU,2019-02-09,252.0,358.0,669.0,373.0,241.0,75.0,75.0,73.0,61.0,321.0,115.0,96.0,POINT (-101.255583 21.049857)
229,MEX00882,2019-02-11,12:00,TURB,5.0,NTU,2019-02-09,225.0,381.0,682.0,385.0,290.0,121.0,135.0,90.0,95.0,330.0,116.0,102.0,POINT (-101.255583 21.049857)
230,MEX01942,2019-02-11,12:00,TURB,7.0,NTU,2019-02-12,313.0,553.0,725.0,658.0,981.0,1573.0,1790.0,1998.0,2014.0,1769.0,1573.0,1157.0,POINT (-92.91592 17.9501)
231,MEX01942,2019-02-11,12:00,TURB,7.0,NTU,2019-02-12,355.0,475.0,643.0,627.0,838.0,1057.0,1205.0,1211.0,1238.0,1788.0,926.0,591.0,POINT (-92.91592 17.9501)
232,MEX00883,2019-02-11,12:00,TURB,5.0,NTU,2019-02-09,208.0,400.0,734.0,424.0,300.0,111.0,123.0,99.0,84.0,463.0,141.0,103.0,POINT (-101.253937 21.053659)
233,MEX00883,2019-02-11,12:00,TURB,5.0,NTU,2019-02-09,238.0,422.0,753.0,443.0,325.0,140.0,152.0,127.0,106.0,513.0,151.0,107.0,POINT (-101.253937 21.053659)
234,MEX03009,2019-02-11,12:00,TURB,14.0,NTU,2019-02-12,922.0,1202.0,1343.0,1400.0,1714.0,1707.0,1729.0,2037.0,1745.0,2051.0,2377.0,1793.0,POINT (-102.98984 20.70794)
235,MEX03009,2019-02-11,12:00,TURB,14.0,NTU,2019-02-12,890.0,1207.0,1339.0,1387.0,1704.0,1692.0,1711.0,2022.0,1726.0,2029.0,2373.0,1787.0,POINT (-102.98984 20.70794)
236,MEX03008,2019-02-11,12:00,TURB,14.0,NTU,2019-02-12,1458.0,1721.0,1956.0,2205.0,2560.0,2841.0,2935.0,2923.0,3047.0,3144.0,3527.0,2707.0,POINT (-102.991 20.7029)
237,MEX03008,2019-02-11,12:00,TURB,14.0,NTU,2019-02-12,1465.0,1750.0,1978.0,2221.0,2575.0,2857.0,2950.0,2931.0,3055.0,3177.0,3534.0,2704.0,POINT (-102.991 20.7029)
238,MEX01951,2019-02-11,12:00,TURB,24.0,NTU,2019-02-12,217.0,382.0,558.0,534.0,879.0,1595.0,1920.0,1950.0,2098.0,2279.0,1902.0,1190.0,POINT (-92.9158 17.92881000000001)
239,MEX01951,2019-02-11,12:00,TURB,24.0,NTU,2019-02-12,255.0,367.0,582.0,427.0,950.0,2255.0,2793.0,2898.0,3000.0,2354.0,1999.0,1109.0,POINT (-92.9158 17.92881000000001)
240,MEX01941,2019-02-11,12:00,TURB,6.0,NTU,2019-02-12,258.0,423.0,874.0,440.0,1401.0,3695.0,4271.0,4370.0,4528.0,4553.0,2256.0,1036.0,POINT (-92.91672 17.94034)
241,MEX01941,2019-02-11,12:00,TURB,6.0,NTU,2019-02-12,305.0,437.0,906.0,404.0,1413.0,3959.0,4643.0,4666.0,4767.0,4536.0,2144.0,954.0,POINT (-92.91672 17.94034)
242,MEX03497,2019-02-12,12:00,TURB,1.0,NTU,2019-02-10,1291.0,1185.0,1311.0,1093.0,1230.0,1458.0,1513.0,1649.0,1547.0,1663.0,1499.0,1408.0,POINT (-116.685517 32.481095)
243,MEX03443,2019-02-12,12:00,TURB,1.0,NTU,2019-02-10,3258.0,2423.0,2498.0,2302.0,2573.0,3090.0,3229.0,3562.0,3376.0,4396.0,3036.0,2715.0,POINT (-116.690847 32.488283)
244,MEX03439,2019-02-12,12:00,TURB,6.0,NTU,2019-02-10,1137.0,966.0,1096.0,992.0,1163.0,1473.0,1580.0,1634.0,1644.0,1625.0,1601.0,1407.0,POINT (-116.697211 32.4799)
245,MEX03440,2019-02-12,12:00,TURB,0.0,NTU,2019-02-10,398.0,410.0,461.0,177.0,145.0,113.0,121.0,124.0,128.0,52.0,132.0,126.0,POINT (-116.686708 32.477541)
246,MEX03441,2019-02-12,12:00,TURB,6.0,NTU,2019-02-10,571.0,464.0,509.0,263.0,212.0,157.0,164.0,244.0,167.0,221.0,216.0,181.0,POINT (-116.676203 32.477477)
247,MEX03442,2019-02-12,12:00,TURB,0.0,NTU,2019-02-10,1462.0,1191.0,1202.0,901.0,1002.0,1210.0,1250.0,1774.0,1233.0,2218.0,1294.0,1115.0,POINT (-116.67834 32.4856)
248,MEX03148,2019-02-12,12:00,TURB,3.0,NTU,2019-02-12,129.0,205.0,383.0,186.0,149.0,48.0,50.0,35.0,34.0,28.0,88.0,84.0,POINT (-103.78901 19.9002)
249,MEX03147,2019-02-12,12:00,TURB,3.0,NTU,2019-02-12,133.0,179.0,345.0,165.0,134.0,24.0,20.0,5.0,3.0,2.0,33.0,33.0,POINT (-103.788509 19.908315)
250,MEX01207,2019-02-12,12:00,TURB,2.0,NTU,2019-02-11,299.0,395.0,402.0,221.0,244.0,195.0,234.0,186.0,175.0,695.0,272.0,198.0,POINT (-98.559989 20.221433)
251,MEX03146,2019-02-12,12:00,TURB,4.0,NTU,2019-02-12,123.0,184.0,348.0,176.0,149.0,28.0,33.0,20.0,5.0,1.0,20.0,23.0,POINT (-103.77848 19.91709)
252,MEX02341,2019-02-13,12:00,TURB,4.0,NTU,2019-02-12,97.0,206.0,384.0,178.0,123.0,18.0,16.0,7.0,10.0,1.0,19.0,40.0,POINT (-103.77764 25.26567)
253,MEX02341,2019-02-13,12:00,TURB,4.0,NTU,2019-02-12,108.0,213.0,390.0,182.0,126.0,22.0,21.0,11.0,15.0,,20.0,40.0,POINT (-103.77764 25.26567)
254,MEX02341,2019-02-13,12:00,TURB,4.0,NTU,2019-02-12,56.0,173.0,359.0,151.0,91.0,1.0,1.0,1.0,1.0,1.0,11.0,37.0,POINT (-103.77764 25.26567)
255,MEX02429,2019-02-13,12:00,TURB,0.0,NTU,2019-02-12,110.0,180.0,183.0,92.0,78.0,58.0,71.0,60.0,63.0,16.0,83.0,59.0,POINT (-92.8685 16.31672)
256,MEX03150,2019-02-13,12:00,TURB,1.0,NTU,2019-02-12,1.0,19.0,100.0,49.0,53.0,6.0,11.0,1.0,,1.0,17.0,27.0,POINT (-104.04719 19.92502)
257,MEX01132,2019-02-13,12:00,TURB,12.0,NTU,2019-02-11,285.0,433.0,667.0,552.0,1154.0,1218.0,1266.0,1165.0,1050.0,741.0,782.0,665.0,POINT (-99.31116 19.96261)
258,MEX00729,2019-02-13,12:00,TURB,7.0,NTU,2019-02-11,330.0,513.0,698.0,640.0,697.0,686.0,717.0,710.0,740.0,1094.0,1126.0,1052.0,POINT (-99.96128 19.6609)
259,MEX00730,2019-02-13,12:00,TURB,19.0,NTU,2019-02-11,390.0,703.0,969.0,1214.0,1518.0,1740.0,1909.0,2014.0,2137.0,1919.0,2559.0,2101.0,POINT (-99.98378 19.61868)
260,MEX00731,2019-02-13,12:00,TURB,11.0,NTU,2019-02-11,215.0,292.0,425.0,271.0,329.0,217.0,275.0,212.0,185.0,787.0,284.0,227.0,POINT (-99.96532999999999 19.63797000000001)
261,MEX02335,2019-02-13,12:00,TURB,5.0,NTU,2019-02-12,84.0,184.0,346.0,162.0,121.0,29.0,40.0,31.0,27.0,10.0,83.0,86.0,POINT (-103.81319 25.27459)
262,MEX02335,2019-02-13,12:00,TURB,5.0,NTU,2019-02-12,93.0,191.0,350.0,166.0,124.0,33.0,44.0,35.0,30.0,9.0,82.0,85.0,POINT (-103.81319 25.27459)
263,MEX02335,2019-02-13,12:00,TURB,5.0,NTU,2019-02-12,37.0,144.0,305.0,121.0,75.0,1.0,2.0,1.0,1.0,3.0,56.0,70.0,POINT (-103.81319 25.27459)
264,MEX02334,2019-02-13,12:00,TURB,8.0,NTU,2019-02-12,48.0,150.0,336.0,137.0,87.0,1.0,1.0,1.0,1.0,1.0,46.0,69.0,POINT (-103.83652 25.27378)
265,MEX02334,2019-02-13,12:00,TURB,8.0,NTU,2019-02-12,61.0,158.0,340.0,141.0,91.0,1.0,2.0,1.0,1.0,2.0,47.0,69.0,POINT (-103.83652 25.27378)
